frame,id,area,com,icom,consmerged
200,4,222,"(847, 712)","(847, 712)",0
201,0,330,"(1038, 775)","(1038, 775)",0
201,1,320,"(808, 379)","(808, 379)",0
201,5,282,"(612, 565)","(612, 565)",0
201,2,264,"(1006, 550)","(1006, 550)",0
201,3,230,"(962, 496)","(962, 496)",0
201,4,222,"(845, 709)","(845, 709)",0
202,0,331,"(1041, 774)","(1041, 774)",0
202,1,323,"(809, 375)","(809, 375)",0
202,5,282,"(608, 561)","(608, 561)",0
202,2,264,"(1010, 550)","(1010, 550)",0
202,3,227,"(960, 493)","(960, 493)",0
202,4,222,"(842, 706)","(842, 706)",0
203,0,334,"(1045, 773)","(1045, 773)",0
203,1,323,"(811, 370)","(811, 370)",0
203,5,284,"(605, 557)","(605, 557)",0
203,2,268,"(1013, 549)","(1013, 549)",0
203,3,228,"(958, 489)","(958, 489)",0
203,4,225,"(840, 703)","(840, 703)",0
204,0,332,"(1048, 772)","(1048, 772)",0
204,1,323,"(813, 366)","(813, 366)",0
204,5,282,"(601, 553)","(601, 553)",0
204,2,269,"(1016, 548)","(1016, 548)",0
204,3,225,"(956, 485)","(956, 485)",0
204,4,221,"(838, 699)","(838, 699)",0
205,0,330,"(1052, 771)","(1052, 771)",0
205,1,320,"(816, 362)","(816, 362)",0
205,5,281,"(598, 549)","(598, 549)",0
205,2,270,"(1019, 547)","(1019, 547)",0
205,3,227,"(954, 481)","(954, 481)",0
205,4,219,"(837, 696)","(837, 696)",0
206,0,334,"(1055, 770)","(1055, 770)",0
206,1,325,"(818, 357)","(818, 357)",0
206,5,285,"(595, 545)","(595, 545)",0
206,2,265,"(1022, 545)","(1022, 545)",0
206,3,224,"(953, 477)","(953, 477)",0
206,4,224,"(835, 692)","(835, 692)",0
207,0,331,"(1058, 769)","(1058, 769)",0
207,1,323,"(821, 353)","(821, 353)",0
207,5,281,"(592, 540)","(592, 540)",0
207,2,263,"(1025, 543)","(1025, 543)",0
207,3,227,"(952, 473)","(952, 473)",0
207,4,223,"(833, 688)","(833, 688)",0
208,0,333,"(1062, 768)","(1062, 768)",0
208,1,322,"(824, 350)","(824, 350)",0
208,5,281,"(590, 536)","(590, 536)",0
208,2,267,"(1027, 541)","(1027, 541)",0
208,3,227,"(951, 469)","(951, 469)",0
208,4,223,"(832, 684)","(832, 684)",0
209,0,331,"(1065, 767)","(1065, 767)",0
209,1,319,"(828, 345)","(828, 345)",0
209,5,285,"(587, 532)","(587, 532)",0
209,2,264,"(1030, 538)","(1030, 538)",0
209,3,228,"(951, 464)","(951, 464)",0
209,4,222,"(831, 680)","(831, 680)",0
210,0,332,"(1069, 766)","(1069, 766)",0
210,1,317,"(831, 341)","(831, 341)",0
210,5,282,"(585, 527)","(585, 527)",0
210,2,264,"(1032, 535)","(1032, 535)",0
210,3,229,"(950, 460)","(950, 460)",0
210,4,221,"(830, 676)","(830, 676)",0
211,0,333,"(1072, 765)","(1072, 765)",0
211,1,318,"(835, 337)","(835, 337)",0
211,5,282,"(584, 523)","(584, 523)",0
211,2,269,"(1034, 532)","(1034, 532)",0
211,3,226,"(950, 455)","(950, 455)",0
211,4,223,"(829, 671)","(829, 671)",0
212,0,332,"(1075, 764)","(1075, 764)",0
212,1,318,"(839, 333)","(839, 333)",0
212,5,281,"(582, 518)","(582, 518)",0
212,2,261,"(1036, 529)","(1036, 529)",0
212,3,226,"(950, 451)","(950, 451)",0
212,4,220,"(828, 667)","(828, 667)",0
213,0,334,"(1078, 762)","(1078, 762)",0
213,1,322,"(843, 330)","(843, 330)",0
213,5,284,"(581, 513)","(581, 513)",0
213,2,265,"(1037, 525)","(1037, 525)",0
213,3,226,"(950, 446)","(950, 446)",0
213,4,222,"(827, 662)","(827, 662)",0
214,0,333,"(1082, 761)","(1082, 761)",0
214,1,320,"(848, 327)","(848, 327)",0
214,5,282,"(579, 509)","(579, 509)",0
214,2,261,"(1038, 522)","(1038, 522)",0
214,3,226,"(951, 441)","(951, 441)",0
214,4,222,"(827, 657)","(827, 657)",0
215,0,333,"(1085, 759)","(1085, 759)",0
215,1,320,"(852, 324)","(852, 324)",0
215,5,286,"(578, 504)","(578, 504)",0
215,2,267,"(1039, 518)","(1039, 518)",0
215,3,227,"(951, 436)","(951, 436)",0
215,4,225,"(826, 652)","(826, 652)",0
216,0,332,"(1088, 758)","(1088, 758)",0
216,1,318,"(856, 320)","(856, 320)",0
216,5,284,"(578, 499)","(578, 499)",0
216,2,261,"(1039, 515)","(1039, 515)",0
216,4,230,"(826, 647)","(826, 647)",0
216,3,228,"(951, 431)","(951, 431)",0
217,0,334,"(1091, 756)","(1091, 756)",0
217,1,323,"(860, 318)","(860, 318)",0
217,5,282,"(577, 494)","(577, 494)",0
217,2,267,"(1039, 511)","(1039, 511)",0
217,3,227,"(952, 426)","(952, 426)",0
217,4,227,"(826, 642)","(826, 642)",0
218,0,330,"(1095, 755)","(1095, 755)",0
218,1,323,"(864, 315)","(864, 315)",0
218,5,284,"(577, 489)","(577, 489)",0
218,2,261,"(1039, 508)","(1039, 508)",0
218,3,231,"(952, 421)","(952, 421)",0
218,4,222,"(826, 637)","(826, 637)",0
219,0,333,"(1098, 753)","(1098, 753)",0
219,1,320,"(869, 313)","(869, 313)",0
219,5,285,"(577, 484)","(577, 484)",0
219,2,268,"(1038, 504)","(1038, 504)",0
219,3,226,"(953, 417)","(953, 417)",0
219,4,219,"(826, 631)","(826, 631)",0
220,0,334,"(1101, 751)","(1101, 751)",0
220,1,317,"(873, 310)","(873, 310)",0
220,5,284,"(577, 480)","(577, 480)",0
220,2,263,"(1037, 501)","(1037, 501)",0
220,3,228,"(953, 412)","(953, 412)",0
220,4,224,"(826, 626)","(826, 626)",0
221,0,333,"(1104, 750)","(1104, 750)",0
221,1,324,"(877, 308)","(877, 308)",0
221,5,284,"(577, 475)","(577, 475)",0
221,2,270,"(1036, 497)","(1036, 497)",0
221,3,228,"(954, 407)","(954, 407)",0
221,4,225,"(827, 621)","(827, 621)",0
222,0,336,"(1107, 748)","(1107, 748)",0
222,1,320,"(882, 307)","(882, 307)",0
222,5,281,"(578, 470)","(578, 470)",0
222,2,263,"(1035, 494)","(1035, 494)",0
222,3,229,"(954, 402)","(954, 402)",0
222,4,221,"(827, 615)","(827, 615)",0
223,0,334,"(1110, 746)","(1110, 746)",0
223,1,322,"(886, 305)","(886, 305)",0
223,5,286,"(579, 465)","(579, 465)",0
223,2,264,"(1033, 491)","(1033, 491)",0
223,3,230,"(954, 397)","(954, 397)",0
223,4,221,"(828, 610)","(828, 610)",0
224,0,331,"(1113, 744)","(1113, 744)",0
224,1,319,"(890, 303)","(890, 303)",0
224,5,280,"(579, 459)","(579, 459)",0
224,2,261,"(1031, 488)","(1031, 488)",0
224,3,230,"(955, 392)","(955, 392)",0
224,4,227,"(829, 604)","(829, 604)",0
225,0,331,"(1116, 742)","(1116, 742)",0
225,1,320,"(895, 302)","(895, 302)",0
225,5,284,"(580, 454)","(580, 454)",0
225,2,264,"(1029, 485)","(1029, 485)",0
225,3,230,"(955, 388)","(955, 388)",0
225,4,221,"(830, 598)","(830, 598)",0
226,0,331,"(1119, 740)","(1119, 740)",0
226,1,324,"(899, 301)","(899, 301)",0
226,5,283,"(582, 449)","(582, 449)",0
226,2,266,"(1026, 482)","(1026, 482)",0
226,3,228,"(955, 383)","(955, 383)",0
226,4,221,"(831, 593)","(831, 593)",0
227,0,331,"(1122, 738)","(1122, 738)",0
227,1,321,"(904, 300)","(904, 300)",0
227,5,282,"(583, 444)","(583, 444)",0
227,2,260,"(1023, 479)","(1023, 479)",0
227,3,227,"(954, 379)","(954, 379)",0
227,4,225,"(833, 587)","(833, 587)",0
228,0,331,"(1125, 736)","(1125, 736)",0
228,1,323,"(908, 299)","(908, 299)",0
228,5,284,"(585, 439)","(585, 439)",0
228,2,264,"(1020, 477)","(1020, 477)",0
228,3,226,"(954, 374)","(954, 374)",0
228,4,219,"(834, 581)","(834, 581)",0
229,0,335,"(1128, 734)","(1128, 734)",0
229,1,320,"(913, 299)","(913, 299)",0
229,5,286,"(587, 434)","(587, 434)",0
229,2,262,"(1017, 474)","(1017, 474)",0
229,3,230,"(953, 370)","(953, 370)",0
229,4,228,"(835, 577)","(835, 577)",0
230,0,333,"(1131, 732)","(1131, 732)",0
230,1,323,"(917, 298)","(917, 298)",0
230,5,283,"(589, 429)","(589, 429)",0
230,2,263,"(1014, 472)","(1014, 472)",0
230,3,225,"(952, 366)","(952, 366)",0
230,4,223,"(836, 573)","(836, 573)",0
231,0,333,"(1134, 730)","(1134, 730)",0
231,1,320,"(922, 298)","(922, 298)",0
231,5,283,"(591, 424)","(591, 424)",0
231,2,264,"(1010, 470)","(1010, 470)",0
231,3,225,"(951, 362)","(951, 362)",0
231,4,222,"(837, 568)","(837, 568)",0
232,0,326,"(1137, 727)","(1137, 727)",0
232,1,324,"(926, 297)","(926, 297)",0
232,5,284,"(593, 419)","(593, 419)",0
232,2,264,"(1007, 469)","(1007, 469)",0
232,3,225,"(949, 358)","(949, 358)",0
232,4,220,"(838, 564)","(838, 564)",0
233,0,334,"(1139, 725)","(1139, 725)",0
233,1,320,"(931, 298)","(931, 298)",0
233,5,284,"(596, 413)","(596, 413)",0
233,2,266,"(1003, 467)","(1003, 467)",0
233,3,230,"(947, 354)","(947, 354)",0
233,4,222,"(840, 560)","(840, 560)",0
234,0,333,"(1142, 723)","(1142, 723)",0
234,1,323,"(935, 297)","(935, 297)",0
234,5,281,"(599, 408)","(599, 408)",0
234,2,264,"(999, 466)","(999, 466)",0
234,3,226,"(945, 350)","(945, 350)",0
234,4,222,"(841, 555)","(841, 555)",0
235,0,335,"(1145, 720)","(1145, 720)",0
235,1,320,"(939, 298)","(939, 298)",0
235,5,284,"(601, 403)","(601, 403)",0
235,2,266,"(995, 466)","(995, 466)",0
235,3,227,"(942, 347)","(942, 347)",0
235,4,222,"(842, 551)","(842, 551)",0
236,0,335,"(1148, 718)","(1148, 718)",0
236,1,318,"(944, 298)","(944, 298)",0
236,5,286,"(604, 398)","(604, 398)",0
236,2,265,"(990, 465)","(990, 465)",0
236,3,225,"(939, 344)","(939, 344)",0
236,4,223,"(843, 547)","(843, 547)",0
237,0,330,"(1150, 716)","(1150, 716)",0
237,1,320,"(948, 299)","(948, 299)",0
237,5,284,"(608, 393)","(608, 393)",0
237,2,264,"(986, 465)","(986, 465)",0
237,3,228,"(936, 341)","(936, 341)",0
237,4,222,"(844, 542)","(844, 542)",0
238,0,335,"(1153, 713)","(1153, 713)",0
238,1,316,"(953, 300)","(953, 300)",0
238,5,281,"(611, 388)","(611, 388)",0
238,2,266,"(981, 465)","(981, 465)",0
238,3,231,"(932, 338)","(932, 338)",0
238,4,226,"(845, 538)","(845, 538)",0
239,0,327,"(1156, 710)","(1156, 710)",0
239,1,323,"(957, 300)","(957, 300)",0
239,5,287,"(615, 383)","(615, 383)",0
239,2,265,"(977, 466)","(977, 466)",0
239,3,227,"(928, 335)","(928, 335)",0
239,4,223,"(846, 534)","(846, 534)",0
240,0,331,"(1158, 708)","(1158, 708)",0
240,1,317,"(961, 301)","(961, 301)",0
240,5,284,"(618, 378)","(618, 378)",0
240,2,263,"(973, 467)","(973, 467)",0
240,3,230,"(923, 333)","(923, 333)",0
240,4,223,"(847, 529)","(847, 529)",0
241,0,334,"(1161, 705)","(1161, 705)",0
241,1,319,"(966, 302)","(966, 302)",0
241,5,281,"(622, 373)","(622, 373)",0
241,2,266,"(969, 468)","(969, 468)",0
241,3,229,"(919, 332)","(919, 332)",0
241,4,224,"(848, 525)","(848, 525)",0
242,0,329,"(1163, 703)","(1163, 703)",0
242,1,323,"(970, 304)","(970, 304)",0
242,5,282,"(626, 368)","(626, 368)",0
242,2,262,"(965, 470)","(965, 470)",0
242,3,227,"(915, 330)","(915, 330)",0
242,4,222,"(849, 521)","(849, 521)",0
243,0,333,"(1166, 700)","(1166, 700)",0
243,1,322,"(974, 305)","(974, 305)",0
243,5,282,"(630, 363)","(630, 363)",0
243,2,263,"(962, 472)","(962, 472)",0
243,3,228,"(911, 330)","(911, 330)",0
243,4,223,"(850, 516)","(850, 516)",0
244,0,330,"(1168, 697)","(1168, 697)",0
244,1,319,"(979, 307)","(979, 307)",0
244,5,282,"(635, 358)","(635, 358)",0
244,2,262,"(959, 474)","(959, 474)",0
244,3,227,"(907, 329)","(907, 329)",0
244,4,220,"(852, 512)","(852, 512)",0
245,0,332,"(1171, 694)","(1171, 694)",0
245,1,320,"(983, 308)","(983, 308)",0
245,5,285,"(639, 353)","(639, 353)",0
245,2,264,"(956, 476)","(956, 476)",0
245,4,224,"(853, 508)","(853, 508)",0
245,3,224,"(903, 329)","(903, 329)",0
246,0,332,"(1173, 692)","(1173, 692)",0
246,1,321,"(987, 310)","(987, 310)",0
246,5,281,"(643, 349)","(643, 349)",0
246,2,263,"(954, 479)","(954, 479)",0
246,3,227,"(899, 329)","(899, 329)",0
246,4,218,"(854, 503)","(854, 503)",0
247,0,330,"(1175, 689)","(1175, 689)",0
247,1,321,"(991, 312)","(991, 312)",0
247,5,283,"(648, 344)","(648, 344)",0
247,2,262,"(952, 483)","(952, 483)",0
247,3,225,"(895, 330)","(895, 330)",0
247,4,223,"(855, 499)","(855, 499)",0
248,0,335,"(1178, 686)","(1178, 686)",0
248,1,322,"(995, 314)","(995, 314)",0
248,5,281,"(653, 339)","(653, 339)",0
248,2,265,"(951, 486)","(951, 486)",0
248,3,231,"(891, 331)","(891, 331)",0
248,4,223,"(857, 495)","(857, 495)",0
249,0,336,"(1180, 683)","(1180, 683)",0
249,1,322,"(999, 316)","(999, 316)",0
249,5,284,"(658, 335)","(658, 335)",0
249,2,264,"(951, 490)","(951, 490)",0
249,3,227,"(887, 332)","(887, 332)",0
249,4,223,"(858, 491)","(858, 491)",0
250,0,332,"(1182, 680)","(1182, 680)",0
250,1,319,"(1003, 318)","(1003, 318)",0
250,5,283,"(663, 330)","(663, 330)",0
250,2,263,"(951, 494)","(951, 494)",0
250,3,228,"(883, 334)","(883, 334)",0
250,4,220,"(859, 486)","(859, 486)",0
251,0,335,"(1184, 677)","(1184, 677)",0
251,1,324,"(1007, 321)","(1007, 321)",0
251,5,283,"(668, 325)","(668, 325)",0
251,2,262,"(951, 498)","(951, 498)",0
251,3,227,"(880, 336)","(880, 336)",0
251,4,224,"(861, 482)","(861, 482)",0
252,0,337,"(1187, 674)","(1187, 674)",0
252,1,324,"(1011, 323)","(1011, 323)",0
252,5,285,"(674, 321)","(674, 321)",0
252,2,263,"(953, 502)","(953, 502)",0
252,3,229,"(876, 338)","(876, 338)",0
252,4,227,"(862, 478)","(862, 478)",0
253,0,333,"(1189, 671)","(1189, 671)",0
253,1,316,"(1015, 326)","(1015, 326)",0
253,5,283,"(679, 316)","(679, 316)",0
253,2,264,"(955, 505)","(955, 505)",0
253,3,228,"(873, 341)","(873, 341)",0
253,4,224,"(864, 474)","(864, 474)",0
254,0,332,"(1191, 668)","(1191, 668)",0
254,1,316,"(1018, 328)","(1018, 328)",0
254,5,284,"(685, 312)","(685, 312)",0
254,2,265,"(957, 507)","(957, 507)",0
254,3,230,"(869, 344)","(869, 344)",0
254,4,224,"(865, 470)","(865, 470)",0
255,0,336,"(1193, 665)","(1193, 665)",0
255,1,321,"(1022, 331)","(1022, 331)",0
255,5,281,"(691, 308)","(691, 308)",0
255,2,264,"(960, 510)","(960, 510)",0
255,3,227,"(866, 347)","(866, 347)",0
255,4,223,"(867, 466)","(867, 466)",0
256,0,334,"(1195, 661)","(1195, 661)",0
256,1,321,"(1026, 334)","(1026, 334)",0
256,5,279,"(696, 303)","(696, 303)",0
256,2,262,"(962, 512)","(962, 512)",0
256,3,228,"(863, 350)","(863, 350)",0
256,4,220,"(868, 461)","(868, 461)",0
257,0,331,"(1197, 658)","(1197, 658)",0
257,1,325,"(1029, 337)","(1029, 337)",0
257,5,282,"(702, 299)","(702, 299)",0
257,2,264,"(966, 514)","(966, 514)",0
257,3,229,"(860, 353)","(860, 353)",0
257,4,222,"(870, 457)","(870, 457)",0
258,0,333,"(1199, 655)","(1199, 655)",0
258,1,322,"(1033, 340)","(1033, 340)",0
258,5,285,"(708, 295)","(708, 295)",0
258,2,263,"(969, 515)","(969, 515)",0
258,3,229,"(857, 357)","(857, 357)",0
258,4,220,"(872, 453)","(872, 453)",0
259,0,333,"(1201, 652)","(1201, 652)",0
259,1,322,"(1036, 343)","(1036, 343)",0
259,5,284,"(715, 291)","(715, 291)",0
259,2,264,"(973, 517)","(973, 517)",0
259,3,227,"(854, 361)","(854, 361)",0
259,4,222,"(874, 449)","(874, 449)",0
260,0,327,"(1203, 648)","(1203, 648)",0
260,1,318,"(1039, 346)","(1039, 346)",0
260,5,283,"(721, 287)","(721, 287)",0
260,2,267,"(977, 518)","(977, 518)",0
260,3,225,"(851, 365)","(851, 365)",0
260,4,223,"(876, 445)","(876, 445)",0
261,0,332,"(1204, 645)","(1204, 645)",0
261,1,320,"(1043, 350)","(1043, 350)",0
261,5,281,"(727, 283)","(727, 283)",0
261,2,266,"(981, 519)","(981, 519)",0
261,3,230,"(849, 370)","(849, 370)",0
261,4,222,"(878, 441)","(878, 441)",0
262,0,332,"(1206, 642)","(1206, 642)",0
262,1,321,"(1046, 353)","(1046, 353)",0
262,5,279,"(734, 279)","(734, 279)",0
262,2,264,"(985, 520)","(985, 520)",0
262,3,230,"(846, 374)","(846, 374)",0
262,4,220,"(880, 438)","(880, 438)",0
263,0,331,"(1208, 638)","(1208, 638)",0
263,1,320,"(1049, 357)","(1049, 357)",0
263,5,283,"(740, 276)","(740, 276)",0
263,2,261,"(989, 521)","(989, 521)",0
263,3,228,"(844, 379)","(844, 379)",0
263,4,224,"(882, 434)","(882, 434)",0
264,0,335,"(1210, 635)","(1210, 635)",0
264,1,320,"(1052, 360)","(1052, 360)",0
264,5,283,"(747, 272)","(747, 272)",0
264,2,264,"(993, 522)","(993, 522)",0
264,3,229,"(841, 384)","(841, 384)",0
264,4,222,"(884, 430)","(884, 430)",0
265,0,332,"(1211, 631)","(1211, 631)",0
265,1,320,"(1054, 364)","(1054, 364)",0
265,5,284,"(754, 269)","(754, 269)",0
265,2,263,"(997, 524)","(997, 524)",0
265,3,230,"(839, 389)","(839, 389)",0
265,4,226,"(887, 426)","(887, 426)",0
266,0,336,"(1213, 628)","(1213, 628)",0
266,1,324,"(1057, 367)","(1057, 367)",0
266,5,281,"(761, 265)","(761, 265)",0
266,2,265,"(1001, 525)","(1001, 525)",0
266,3,228,"(837, 394)","(837, 394)",0
266,4,220,"(890, 421)","(890, 421)",0
267,0,330,"(1214, 624)","(1214, 624)",0
267,1,318,"(1060, 371)","(1060, 371)",0
267,5,284,"(768, 262)","(768, 262)",0
267,2,263,"(1005, 526)","(1005, 526)",0
267,3,229,"(836, 397)","(836, 397)",0
267,4,222,"(893, 417)","(893, 417)",0
268,0,332,"(1216, 621)","(1216, 621)",0
268,1,322,"(1062, 375)","(1062, 375)",0
268,5,282,"(775, 259)","(775, 259)",0
268,2,261,"(1008, 528)","(1008, 528)",0
268,3,227,"(835, 401)","(835, 401)",0
268,4,222,"(896, 413)","(896, 413)",0
269,0,332,"(1217, 617)","(1217, 617)",0
269,1,321,"(1065, 379)","(1065, 379)",0
269,5,283,"(782, 256)","(782, 256)",0
269,2,263,"(1012, 530)","(1012, 530)",0
269,3,231,"(834, 405)","(834, 405)",0
269,4,223,"(899, 409)","(899, 409)",0
270,0,332,"(1219, 614)","(1219, 614)",0
270,1,321,"(1067, 383)","(1067, 383)",0
270,5,284,"(789, 253)","(789, 253)",0
270,2,261,"(1014, 532)","(1014, 532)",0
270,3,226,"(832, 409)","(832, 409)",0
270,4,223,"(903, 406)","(903, 406)",0
271,0,333,"(1220, 610)","(1220, 610)",0
271,1,322,"(1069, 387)","(1069, 387)",0
271,5,285,"(796, 250)","(796, 250)",0
271,2,263,"(1017, 535)","(1017, 535)",0
271,3,227,"(831, 413)","(831, 413)",0
271,4,224,"(906, 402)","(906, 402)",0
272,0,329,"(1221, 606)","(1221, 606)",0
272,1,319,"(1071, 391)","(1071, 391)",0
272,5,286,"(804, 247)","(804, 247)",0
272,2,262,"(1019, 537)","(1019, 537)",0
272,3,227,"(830, 417)","(830, 417)",0
272,4,222,"(910, 399)","(910, 399)",0
273,0,330,"(1223, 603)","(1223, 603)",0
273,1,323,"(1073, 395)","(1073, 395)",0
273,5,283,"(811, 244)","(811, 244)",0
273,2,264,"(1021, 541)","(1021, 541)",0
273,3,228,"(829, 421)","(829, 421)",0
273,4,225,"(913, 396)","(913, 396)",0
274,0,334,"(1224, 599)","(1224, 599)",0
274,1,321,"(1075, 400)","(1075, 400)",0
274,5,283,"(819, 242)","(819, 242)",0
274,2,267,"(1022, 544)","(1022, 544)",0
274,3,227,"(828, 426)","(828, 426)",0
274,4,224,"(917, 393)","(917, 393)",0
275,0,333,"(1225, 595)","(1225, 595)",0
275,1,322,"(1077, 404)","(1077, 404)",0
275,5,281,"(826, 239)","(826, 239)",0
275,2,266,"(1023, 548)","(1023, 548)",0
275,3,231,"(827, 430)","(827, 430)",0
275,4,221,"(921, 390)","(921, 390)",0
276,0,333,"(1226, 592)","(1226, 592)",0
276,1,321,"(1078, 408)","(1078, 408)",0
276,5,281,"(834, 237)","(834, 237)",0
276,2,262,"(1023, 551)","(1023, 551)",0
276,3,227,"(826, 434)","(826, 434)",0
276,4,223,"(924, 388)","(924, 388)",0
277,0,332,"(1227, 588)","(1227, 588)",0
277,1,320,"(1080, 413)","(1080, 413)",0
277,5,286,"(842, 235)","(842, 235)",0
277,2,265,"(1022, 555)","(1022, 555)",0
277,3,228,"(826, 439)","(826, 439)",0
277,4,222,"(928, 386)","(928, 386)",0
278,0,333,"(1228, 584)","(1228, 584)",0
278,1,321,"(1081, 417)","(1081, 417)",0
278,5,286,"(850, 233)","(850, 233)",0
278,2,266,"(1021, 558)","(1021, 558)",0
278,3,231,"(825, 443)","(825, 443)",0
278,4,223,"(932, 383)","(932, 383)",0
279,0,332,"(1229, 580)","(1229, 580)",0
279,1,325,"(1082, 422)","(1082, 422)",0
279,5,286,"(857, 231)","(857, 231)",0
279,2,271,"(1020, 561)","(1020, 561)",0
279,3,229,"(825, 447)","(825, 447)",0
279,4,222,"(936, 381)","(936, 381)",0
280,0,331,"(1230, 576)","(1230, 576)",0
280,1,322,"(1083, 426)","(1083, 426)",0
280,5,282,"(865, 229)","(865, 229)",0
280,2,266,"(1018, 564)","(1018, 564)",0
280,3,226,"(824, 452)","(824, 452)",0
280,4,221,"(940, 379)","(940, 379)",0
281,0,333,"(1231, 572)","(1231, 572)",0
281,1,323,"(1084, 431)","(1084, 431)",0
281,5,284,"(873, 228)","(873, 228)",0
281,2,262,"(1016, 567)","(1016, 567)",0
281,3,225,"(824, 456)","(824, 456)",0
281,4,222,"(944, 378)","(944, 378)",0
282,0,330,"(1232, 569)","(1232, 569)",0
282,1,318,"(1085, 435)","(1085, 435)",0
282,5,284,"(881, 226)","(881, 226)",0
282,2,263,"(1013, 569)","(1013, 569)",0
282,3,227,"(824, 461)","(824, 461)",0
282,4,224,"(948, 376)","(948, 376)",0
283,0,330,"(1233, 565)","(1233, 565)",0
283,1,323,"(1085, 440)","(1085, 440)",0
283,5,284,"(889, 225)","(889, 225)",0
283,2,265,"(1011, 571)","(1011, 571)",0
283,3,229,"(824, 465)","(824, 465)",0
283,4,225,"(952, 375)","(952, 375)",0
284,0,332,"(1233, 561)","(1233, 561)",0
284,1,320,"(1086, 445)","(1086, 445)",0
284,5,283,"(897, 224)","(897, 224)",0
284,2,261,"(1007, 573)","(1007, 573)",0
284,3,226,"(824, 470)","(824, 470)",0
284,4,221,"(956, 374)","(956, 374)",0
285,0,333,"(1234, 557)","(1234, 557)",0
285,1,321,"(1086, 449)","(1086, 449)",0
285,5,280,"(906, 223)","(906, 223)",0
285,2,264,"(1004, 575)","(1004, 575)",0
285,3,228,"(824, 474)","(824, 474)",0
285,4,224,"(961, 373)","(961, 373)",0
286,0,333,"(1234, 553)","(1234, 553)",0
286,1,323,"(1086, 454)","(1086, 454)",0
286,5,282,"(914, 222)","(914, 222)",0
286,2,264,"(1000, 577)","(1000, 577)",0
286,3,227,"(824, 479)","(824, 479)",0
286,4,222,"(965, 372)","(965, 372)",0
287,0,336,"(1235, 549)","(1235, 549)",0
287,1,324,"(1086, 459)","(1086, 459)",0
287,5,281,"(922, 221)","(922, 221)",0
287,2,266,"(996, 578)","(996, 578)",0
287,3,230,"(825, 483)","(825, 483)",0
287,4,224,"(969, 371)","(969, 371)",0
288,0,333,"(1235, 545)","(1235, 545)",0
288,1,318,"(1086, 464)","(1086, 464)",0
288,5,281,"(930, 220)","(930, 220)",0
288,2,263,"(992, 579)","(992, 579)",0
288,3,226,"(825, 488)","(825, 488)",0
288,4,224,"(974, 370)","(974, 370)",0
289,0,333,"(1236, 541)","(1236, 541)",0
289,1,320,"(1085, 468)","(1085, 468)",0
289,5,285,"(939, 220)","(939, 220)",0
289,2,264,"(988, 580)","(988, 580)",0
289,3,227,"(826, 493)","(826, 493)",0
289,4,227,"(978, 370)","(978, 370)",0
290,0,332,"(1236, 537)","(1236, 537)",0
290,1,321,"(1085, 473)","(1085, 473)",0
290,5,285,"(947, 220)","(947, 220)",0
290,2,262,"(984, 580)","(984, 580)",0
290,3,229,"(827, 497)","(827, 497)",0
290,4,221,"(982, 370)","(982, 370)",0
291,0,329,"(1237, 533)","(1237, 533)",0
291,1,323,"(1084, 478)","(1084, 478)",0
291,5,282,"(955, 220)","(955, 220)",0
291,2,268,"(979, 580)","(979, 580)",0
291,3,228,"(828, 502)","(828, 502)",0
291,4,222,"(987, 369)","(987, 369)",0
292,0,334,"(1237, 529)","(1237, 529)",0
292,1,323,"(1083, 483)","(1083, 483)",0
292,5,284,"(964, 220)","(964, 220)",0
292,2,261,"(975, 580)","(975, 580)",0
292,3,228,"(830, 506)","(830, 506)",0
292,4,221,"(991, 369)","(991, 369)",0
293,0,332,"(1237, 525)","(1237, 525)",0
293,1,323,"(1082, 488)","(1082, 488)",0
293,5,286,"(972, 220)","(972, 220)",0
293,2,267,"(970, 579)","(970, 579)",0
293,3,228,"(831, 511)","(831, 511)",0
293,4,223,"(996, 369)","(996, 369)",0
294,0,332,"(1237, 520)","(1237, 520)",0
294,1,325,"(1081, 493)","(1081, 493)",0
294,5,282,"(981, 220)","(981, 220)",0
294,2,263,"(966, 579)","(966, 579)",0
294,3,227,"(833, 515)","(833, 515)",0
294,4,221,"(1000, 370)","(1000, 370)",0
295,0,330,"(1237, 516)","(1237, 516)",0
295,1,320,"(1080, 498)","(1080, 498)",0
295,5,285,"(989, 221)","(989, 221)",0
295,2,263,"(963, 578)","(963, 578)",0
295,4,231,"(1005, 370)","(1005, 370)",0
295,3,228,"(835, 520)","(835, 520)",0
296,0,331,"(1237, 512)","(1237, 512)",0
296,1,321,"(1078, 502)","(1078, 502)",0
296,5,283,"(998, 222)","(998, 222)",0
296,2,265,"(959, 577)","(959, 577)",0
296,3,226,"(837, 524)","(837, 524)",0
296,4,222,"(1010, 371)","(1010, 371)",0
297,0,331,"(1237, 508)","(1237, 508)",0
297,1,322,"(1076, 507)","(1076, 507)",0
297,5,282,"(1006, 223)","(1006, 223)",0
297,2,267,"(955, 576)","(955, 576)",0
297,3,227,"(839, 529)","(839, 529)",0
297,4,222,"(1014, 371)","(1014, 371)",0
298,0,334,"(1237, 504)","(1237, 504)",0
298,1,323,"(1074, 512)","(1074, 512)",0
298,5,282,"(1015, 224)","(1015, 224)",0
298,2,263,"(951, 575)","(951, 575)",0
298,3,227,"(842, 533)","(842, 533)",0
298,4,225,"(1019, 372)","(1019, 372)",0
